Dialogue_ID,Utterance_ID,Utterance,Speaker,Emotion
18,27,I wouldn't let you?   I was not in Atlanta. I was not in Atlanta.,Mary,neutral
49,39,Yeah. Right. A cult. I'm looking forward to being in the cult.,John,excited
54,54,We just weren't in a good spot; this is a much better spot. I've got good instincts for these things.,John,frustration
79,50,He is the greatest...everyone liked him.,Robert,sadness
77,7,Okay.  Check.,Robert,anger
27,75,Stop it. No. Go away.,Mary,anger
29,3,What--what're we gonna do here?  I can't--I can't do this by myself.  I--,John,frustration
84,12,Now listen kid...,Robert,frustration
70,38,"I told myself finally, this is how happy I'm supposed to be.",Jennifer,sadness
25,94,It's not champagne.,James,neutral
59,53,What if you don't come back?,Robert,frustration
45,54,"Sure. Oh, yes.",John,happiness
91,1,Yeah.  They just called.,Linda,sadness
68,69,And to show that-to bring that onto the earth like some sort of monument standing right behind us where everyone could feel it and it would make a difference to him.,Robert,sadness
83,62,"Look, you never had seen many, many women.  You know?  I mean...",Jennifer,neutral
48,21,"Yes, I mean she cared about all of us. She was great",John,sadness
17,48,That's -.,Mary,frustration
7,85,Well I am thinking like that.,James,frustration
96,82,Yeah.  Totally.,Linda,excited
69,19,"You know what would be good right now? A six-pack. Ah, I can't believe I forgot a six-pack. A six-pack would be just the ticket right about now.",Robert,excited
96,155,"No, no, no.  You're right though.  I mean, you know, dorms are definitely the way to meet people.  I know that I was in an apartment off campus",Michael,neutral
80,6,"Me. Yeah, I did.",Robert,excited
89,89,shut up. shut up.  I would-I would never marry you again if you came crawling back to me on your hands and knees because you're an evil-minded little vampire and I hope to God I never see you again.,Robert,anger
13,74,"Oh shut up.  Let go.  I hate you, I hate you.  Do you hear?  You are a conceited and overbearing and utterly impossible.",Mary,anger
33,16,"Well, that's that's good, you know.  At least, I don't know.  I mean it's- it's better to go- to goout that way than...",John,neutral
7,19,"You know?  Why shouldn't he walk the nights thinking of him, dreaming of him?   Do we contradict him?  Do we say, we don't have any hope anymore?  That we haven't had any hope for years now?",James,frustration
0,9,Well what's the problem?  Let me change it.,Mary,neutral
51,20,"What do you want to do, argue with him?",Patricia,frustration
87,21,"Don't take this wrong but, are you having your period?",Robert,frustration
92,7,Holy shit that's amazing.,Michael,excited
97,27,You don't understand because you've never gone to Del Taco and gotten the service that I've gotten.  You don't understand.,Michael,anger
49,27,Yay.,Patricia,excited
18,62,"Sure, yeah right you have plenty of aggressive searching going on, aggressive searching, drinking coffee and smoking cigarettes.",James,anger
19,26,Yeah.,Mary,neutral
63,24,"Such a sweet person, you know?",Jennifer,sadness
60,38,"like I think I want to get married--I want to have two weddings. One here, then one in Europe.",Jennifer,happiness
66,5,"Um, about four this morning. Uh- I heard a crack and I looked out and I saw him standing there.",Robert,neutral
37,27,"Believe with me, Joe.  I can't stand all alone.",Patricia,frustration
98,78,I want- I want a family.  I want some kids.  I want to build something I give myself to.  Annie is in the middle of that.  Now where do I find it?,Michael,frustration
11,60,[BREATHING],Mary,frustration
53,61,Do you still feel that way?,Patricia,sadness
28,11,"Okay.  Um, I'm sorry but I--I can't help you.  You're gonna have to go back and uh...",John,frustration
66,97,Then help me stay here.,Robert,neutral
54,23,I'm cold.,Patricia,neutral
5,14,"this woman came up and, you know, it was hers. It was her person that was there.",Mary,neutral
79,0,How's it going?  How are you feeling?,Jennifer,sadness
78,14,"Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um",Robert,frustration
34,23,Wow. That's cool.,John,excited
4,53,Yeah.,Mary,anger
42,14,"Well, what about me?",John,anger
87,79,If anybody wants to be with anybody else it's probably you.  Probably somebody who enjoys herself a little more and is not so hard.,Jennifer,sadness
11,62,Do you know what you get?  You get this.,James,frustration
66,105,"I don't know you, do I?",Jennifer,neutral
21,42,"See.  Then it's not just my business. Sometimes you infuriate me, you know that?  You know it's just your business too if I tell father and he throws a fit about it, huh?",James,anger
26,54,"Let's pity the poor philosophers, huh?  Let's enjoy the party for as long as we can, okay?  Let's blow trumpets and squeakers and sit like small idiotic school children. [LAUGHTER]",James,excited
10,12,That's not your flashlight.,Mary,neutral
5,30,Is it a big cemetery?,James,neutral
72,52,"I imagine that you let him kiss you quite a bit more then, didn't you?",Robert,anger
92,35,"Okay.  It's going to be in, like, six months.  So we don't have a really long time.",Linda,excited
49,18,it was you know I wasn't too sure I mean you know it was kind of last minute for like the application,John,happiness
94,32,"Ma'am, please calm down.  When you purchase a ticket, there is a terms and agreement,",Michael,frustration
63,17,yeah.,Robert,neutral
66,36,Why?,Jennifer,neutral
43,13,"Um, that you would need to go home and get another form of ID and come back.",Patricia,neutral
57,74,You are far too temperamental. Try to control yourself.,Patricia,anger
40,39,"It was in the car, right?  Driving past the Knickerbocker Liquor Locker, you said, ""let's get some champagne,"" and I said, ""time's a wasting"" or something like that, right?",John,neutral
25,3,That's the wind.,Mary,neutral
80,39,Oh great. I would love to go.,Jennifer,excited
24,58,And last year I remember like distinctively you were so excited to get here that you didn't realize you stubbed your toe until we were in a car.,James,frustration
33,29,I won't be able to hear his voice or his--,Patricia,sadness
7,24,"To you it is, to me it is, but to your father, you can talk yourself until you are blue in the face.  But there is no grave and there is no body, so where are you?",Mary,frustration
3,54,Yes.  One less car at a time.,James,neutral
73,34,Yes I will.  I'll have this [GARBAGE],Robert,anger
70,83,"Seemed like a pretty good spot to me. I mean, look at the view of the moon we've got from here.",Robert,happiness
20,16,"That is amazing, congratulations. Good for you.",Mary,excited
93,30,I mean it's not like this is an,Linda,anger
82,13,"Um- well it's probably easy.  Can you any more symptoms either you're not receiving calls----ok, you're not receiving calls, not getting calls.",Robert,neutral
59,69,"It's hard enough already, Brian, I can't.",Jennifer,sadness
50,56,"Okay, great.",Patricia,neutral
14,12,"Yes.  I'm supposed to have three forms of ID for this.  It's a long story, I'm supposed to have three forms of ID for this other job I really don't get into but I need another...",James,frustration
81,59,Okay.  Sara what?,Jennifer,frustration
96,44,"Uh, well-",Michael,neutral
95,24,"Yeah, I know.",Linda,sadness
62,7,"Well, that's what I'm asking you. What--I don't know what happened to it.",Jennifer,frustration
72,32,Nothing.,Robert,anger
44,4,"You won't be. I'll be back; I'll be back before you know it. All right, and",John,sadness
11,95,"Shh.  If we're very quiet, the fish might come.",James,neutral
98,42,I'm just saying.,Linda,frustration
99,38,"What does that mean, me above all?  Look at you.  You're shaking.",Michael,anger
66,53,"'Cause listen, I'm telling you, I don't know where to go from there. Do you?",Jennifer,frustration
36,87,"I don't understand you, do I?",Patricia,frustration
42,71,I'll do no such thing.,John,anger
4,34,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.,Mary,anger
9,30,You started to write me.,Mary,neutral
31,35,"I just wanna crawl in a hole, you know.  Like it just makes you not wanna even open your eyes in the morning.",Patricia,sadness
75,26,Come on. It was her birthday.,Robert,excited
26,36,Flippancy brings out the acid in their darn sweetness and light.,James,happiness
21,24,"I don't want to argue with him, it's just for God's sake it's time he realized that no one believes with him any more.",James,frustration
59,12,And Uh- Yeah. Uh- They're going to need um- more nurses on call for uh- to go overseas to help out with the war.,Jennifer,sadness
93,50,Well you- just you're doing something wrong.,Linda,anger
64,61,That's going to--that'll be reserved for somebody else.,Jennifer,neutral
89,48,"Adders don't snap, they sting.",Jennifer,anger
70,16,We're not seeing the grunions?,Robert,neutral
81,4,"and I need assistance with my...not only is my work phone, it's my home phone and look,",Jennifer,frustration
61,14,You don't owe me anything.,Robert,neutral
96,27,"So, um- so what are you going to- what are you going to major in?",Michael,neutral
8,29,"I know. All right, all right. All right. Okay.  Calm yourself. What does that mean, me above all?",James,frustration
32,31,probably even talk to--,John,neutral
70,95,Shh.,Robert,neutral
25,70,This what?  What is this?  This isn't even anything.,Mary,anger
59,74,I'm so sorry.,Jennifer,sadness
1,35,I'll send you lots of letters.,Mary,sadness
74,19,You can't.  We need you.  I need you.,Jennifer,frustration
40,56,"A new carpet?  A poodle?  Ice cream?  Back rub?  A suicide pact?  What?  What?  Carla, what the hell do you want?",John,frustration
73,50,I'm sorry she's--these people they just want to get their license--,Robert,frustration
23,46,It's kind of all mixed up with all these other things.,James,sadness
96,114,"I mean, like, I don't know.  I'm just saying if you need to make some extra cash.  You can, you know",Michael,neutral
3,33,"Yeah.  But the piece of paper helps, too.",James,neutral
7,45,"You're a considerate fellow, there's nothing wrong in that.",Mary,frustration
24,10,Flashlight the silver one.  There's only one isn't there?,James,neutral
40,70,"I know that, Augie.  Really, I do.",Patricia,sadness
52,34,Look at you -- look at you shaking.,John,anger
39,6,"Well, I guess we can tell, it probably isn't right?  Probably be unmistakable don't you think?",John,excited
56,62,And very much sillier.,Patricia,happiness
